Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2024-07-08 13:57:07.380,0,0,0,0,0
2024-07-08 13:57:07.381,0,0,0,0,3
2024-07-08 13:57:07.381,0,0,0,0,1
2024-07-08 13:57:07.405,0,0,-12.27,-5.61,3
2024-07-08 13:57:07.406,0,0,-12.27,-5.61,1
2024-07-08 13:57:07.413,0,0,-12.27,-5.61,3
2024-07-08 13:57:07.414,0,0,-12.27,-5.61,1
2024-07-08 13:57:07.423,0,-2.184,-12.27,-5.61,0
2024-07-08 13:57:07.427,0,-2.184,-12.27,-5.61,3
2024-07-08 13:57:07.427,0,-2.184,-12.27,-5.61,1
2024-07-08 13:57:07.430,0,0,0,-2.75,3
2024-07-08 13:57:07.430,0,0,0,-2.75,1
2024-07-08 13:57:07.433,0,0,0,-2.75,3
2024-07-08 13:57:07.434,0,0,0,-2.75,1
2024-07-08 13:57:07.437,0,0,0,-2.75,3
2024-07-08 13:57:07.437,0,0,0,-2.75,1
2024-07-08 13:57:07.439,0,0,0,-2.75,3
2024-07-08 13:57:07.439,0,0,0,-2.75,1
2024-07-08 13:57:07.442,0,0,0,-2.75,3
2024-07-08 13:57:07.442,0,0,0,-2.75,1
2024-07-08 13:57:07.445,0,0,0,-2.75,3
2024-07-08 13:57:07.446,0,0,0,-2.75,1
2024-07-08 13:57:07.447,0,0,0,-2.75,3
2024-07-08 13:57:07.449,0,0,0,-2.75,1
2024-07-08 13:57:07.451,0,0,0,-2.75,3
2024-07-08 13:57:07.451,0,0,0,-2.75,1
2024-07-08 13:57:07.453,0,-2.184,0,-2.75,0
2024-07-08 13:57:07.455,0,-2.184,0,-2.75,3
2024-07-08 13:57:07.455,0,-2.184,0,-2.75,1
2024-07-08 13:57:07.458,0,0,0,-2.35,3
2024-07-08 13:57:07.459,0,0,0,-2.35,1
2024-07-08 13:57:07.463,0,0,0,-2.35,3
2024-07-08 13:57:07.464,0,0,0,-2.35,1
2024-07-08 13:57:07.470,0,0,0,-2.35,3
2024-07-08 13:57:07.470,0,0,0,-2.35,1
2024-07-08 13:57:07.476,0,0,0,-2.35,3
2024-07-08 13:57:07.477,0,0,0,-2.35,1
2024-07-08 13:57:07.481,0,0,0,-2.35,3
2024-07-08 13:57:07.481,0,0,0,-2.35,1
2024-07-08 13:57:07.485,0,0,0,-2.35,3
2024-07-08 13:57:07.485,0,0,0,-2.35,1
2024-07-08 13:57:07.488,0,0,0,-2.35,3
2024-07-08 13:57:07.488,0,0,0,-2.35,1
2024-07-08 13:57:07.491,0,0,0,-2.35,3
2024-07-08 13:57:07.491,0,0,0,-2.35,1
2024-07-08 13:57:07.495,0,-2.184,0,-2.35,0
2024-07-08 13:57:07.496,0,-2.184,0,-2.35,3
2024-07-08 13:57:07.496,0,-2.184,0,-2.35,1
2024-07-08 13:57:07.499,0,0,0,-1.95,3
2024-07-08 13:57:07.500,0,0,0,-1.95,1
2024-07-08 13:57:07.502,0,0,0,-1.95,3
2024-07-08 13:57:07.503,0,0,0,-1.95,1
2024-07-08 13:57:07.506,0,0,0,-1.95,3
2024-07-08 13:57:07.507,0,0,0,-1.95,1
2024-07-08 13:57:07.510,0,0,0,-1.95,3
2024-07-08 13:57:07.511,0,0,0,-1.95,1
2024-07-08 13:57:07.514,0,0,0,-1.95,3
2024-07-08 13:57:07.515,0,0,0,-1.95,1
2024-07-08 13:57:07.519,0,0,0,-1.95,3
2024-07-08 13:57:07.520,0,0,0,-1.95,1
2024-07-08 13:57:07.525,0,0,0,-1.95,3
2024-07-08 13:57:07.526,0,0,0,-1.95,1
2024-07-08 13:57:07.531,0,0,0,-1.95,3
2024-07-08 13:57:07.532,0,0,0,-1.95,1
2024-07-08 13:57:07.537,0,-2.184,0,-1.95,0
2024-07-08 13:57:07.540,0,-2.184,0,-1.95,3
2024-07-08 13:57:07.541,0,-2.184,0,-1.95,1
2024-07-08 13:57:07.545,0,0,0,-1.55,3
2024-07-08 13:57:07.546,0,0,0,-1.55,1
2024-07-08 13:57:07.553,0,0,0,-1.55,3
2024-07-08 13:57:07.554,0,0,0,-1.55,1
2024-07-08 13:57:07.560,0,0,0,-1.55,3
2024-07-08 13:57:07.561,0,0,0,-1.55,1
2024-07-08 13:57:07.571,0,0,0,-1.55,3
2024-07-08 13:57:07.571,0,0,0,-1.55,1
2024-07-08 13:57:07.576,0,-2.184,0,-1.55,0
2024-07-08 13:57:07.577,0,-2.184,0,-1.55,3
2024-07-08 13:57:07.578,0,-2.184,0,-1.55,1
2024-07-08 13:57:07.582,0,0,0,-1.15,3
2024-07-08 13:57:07.583,0,0,0,-1.15,1
2024-07-08 13:57:07.589,0,0,0,-1.15,3
2024-07-08 13:57:07.590,0,0,0,-1.15,1
2024-07-08 13:57:07.592,0,0,0,-1.15,3
2024-07-08 13:57:07.592,0,0,0,-1.15,1
2024-07-08 13:57:07.597,0,0,0,-1.15,3
