Time,Encoder1,Encoder2
05-07-2024 15:12:28.318,0,0
05-07-2024 15:12:28.338,0,0
05-07-2024 15:12:28.355,0,0
05-07-2024 15:12:28.363,0,0
05-07-2024 15:12:28.371,0,0
05-07-2024 15:12:28.379,0,0
05-07-2024 15:12:28.389,0,0
05-07-2024 15:12:28.395,0,0
05-07-2024 15:12:28.403,0,0
05-07-2024 15:12:28.412,0,0
05-07-2024 15:12:28.420,0,0
05-07-2024 15:12:28.429,0,0
05-07-2024 15:12:28.437,0,0
05-07-2024 15:12:28.445,0,0
05-07-2024 15:12:28.454,0,0
05-07-2024 15:12:28.462,0,0
05-07-2024 15:12:28.471,0,0
05-07-2024 15:12:28.479,0,0
05-07-2024 15:12:28.487,0,0
05-07-2024 15:12:28.495,0,0
05-07-2024 15:12:28.509,0,0
05-07-2024 15:12:28.512,0,0
05-07-2024 15:12:28.520,0,0
05-07-2024 15:12:28.529,0,0
05-07-2024 15:12:28.537,0,0
05-07-2024 15:12:28.545,0,0
05-07-2024 15:12:28.555,0,0
05-07-2024 15:12:28.563,0,0
05-07-2024 15:12:28.571,0,0
05-07-2024 15:12:28.578,0,0
05-07-2024 15:12:28.588,0,0
05-07-2024 15:12:28.596,0,0
05-07-2024 15:12:28.604,0,0
05-07-2024 15:12:28.612,0,0
05-07-2024 15:12:28.620,0,0
05-07-2024 15:12:28.630,0,0
05-07-2024 15:12:28.638,0,0
05-07-2024 15:12:28.646,0,0
05-07-2024 15:12:28.654,0,0
05-07-2024 15:12:28.661,0,0
05-07-2024 15:12:28.671,0,0
05-07-2024 15:12:28.679,0,0
05-07-2024 15:12:28.688,0,0
05-07-2024 15:12:28.696,0,0
05-07-2024 15:12:28.704,0,0
05-07-2024 15:12:28.713,0,0
05-07-2024 15:12:28.720,0,0
05-07-2024 15:12:28.730,0,0
05-07-2024 15:12:28.736,0,0
05-07-2024 15:12:28.746,0,0
05-07-2024 15:12:28.754,0,0
05-07-2024 15:12:28.762,0,0
05-07-2024 15:12:28.770,0,0
05-07-2024 15:12:28.779,0,0
05-07-2024 15:12:28.788,0,0
05-07-2024 15:12:28.796,0,0
05-07-2024 15:12:28.804,0,0
05-07-2024 15:12:28.814,0,0
05-07-2024 15:12:28.821,0,0
05-07-2024 15:12:28.829,0,0
05-07-2024 15:12:28.838,0,0
05-07-2024 15:12:28.845,0,0
05-07-2024 15:12:28.855,0,0
05-07-2024 15:12:28.863,0,0
05-07-2024 15:12:28.872,0,0
05-07-2024 15:12:28.879,0,0
05-07-2024 15:12:28.888,0,0
05-07-2024 15:12:28.895,0,0
05-07-2024 15:12:28.904,0,0
05-07-2024 15:12:28.913,0,0
05-07-2024 15:12:28.921,0,0
05-07-2024 15:12:28.930,0,0
05-07-2024 15:12:28.938,0,0
05-07-2024 15:12:28.945,0,0
05-07-2024 15:12:28.955,0,0
05-07-2024 15:12:28.962,0,0
05-07-2024 15:12:28.971,0,0
05-07-2024 15:12:28.978,0,0
05-07-2024 15:12:28.989,0,0
05-07-2024 15:12:28.994,0,0
05-07-2024 15:12:29.005,0,0
05-07-2024 15:12:29.014,0,0
05-07-2024 15:12:29.021,0,0
05-07-2024 15:12:29.031,0,0
05-07-2024 15:12:29.038,0,0
05-07-2024 15:12:29.046,0,0
05-07-2024 15:12:29.054,0,0
05-07-2024 15:12:29.063,0,0
05-07-2024 15:12:29.072,0,0
05-07-2024 15:12:29.079,0,0
05-07-2024 15:12:29.089,0,0
05-07-2024 15:12:29.096,0,0
05-07-2024 15:12:29.105,0,0
05-07-2024 15:12:29.116,0,0
05-07-2024 15:12:29.122,0,0
05-07-2024 15:12:29.131,0,0
05-07-2024 15:12:29.139,0,0
05-07-2024 15:12:29.147,0,0
05-07-2024 15:12:29.155,0,0
05-07-2024 15:12:29.162,0,0
05-07-2024 15:12:29.174,0,0
05-07-2024 15:12:29.180,0,0
05-07-2024 15:12:29.189,0,0
05-07-2024 15:12:29.196,0,0
05-07-2024 15:12:29.204,0,0
05-07-2024 15:12:29.213,0,0
05-07-2024 15:12:29.221,0,0
05-07-2024 15:12:29.230,0,0
05-07-2024 15:12:29.237,0,0
05-07-2024 15:12:29.247,0,0
05-07-2024 15:12:29.256,0,0
05-07-2024 15:12:29.263,0,0
05-07-2024 15:12:29.274,0,0
05-07-2024 15:12:29.280,0,0
05-07-2024 15:12:29.289,0,0
05-07-2024 15:12:29.297,0,0
05-07-2024 15:12:29.305,0,0
05-07-2024 15:12:29.312,0,0
05-07-2024 15:12:29.323,0,0
05-07-2024 15:12:29.330,0,0
05-07-2024 15:12:29.339,0,0
05-07-2024 15:12:29.348,0,0
05-07-2024 15:12:29.355,0,0
05-07-2024 15:12:29.363,0,0
05-07-2024 15:12:29.372,0,0
05-07-2024 15:12:29.380,0,0
05-07-2024 15:12:29.389,0,0
05-07-2024 15:12:29.397,0,0
05-07-2024 15:12:29.405,0,0
05-07-2024 15:12:29.415,0,0
05-07-2024 15:12:29.421,0,0
05-07-2024 15:12:29.432,0,0
05-07-2024 15:12:29.438,0,0
05-07-2024 15:12:29.448,0,0
05-07-2024 15:12:29.455,0,0
05-07-2024 15:12:29.464,0,0
05-07-2024 15:12:29.474,0,0
05-07-2024 15:12:29.480,0,0
05-07-2024 15:12:29.491,0,0
05-07-2024 15:12:29.497,0,0
05-07-2024 15:12:29.505,0,0
05-07-2024 15:12:29.514,0,0
05-07-2024 15:12:29.522,0,0
05-07-2024 15:12:29.531,0,0
05-07-2024 15:12:29.538,0,0
05-07-2024 15:12:29.547,0,0
05-07-2024 15:12:29.554,0,0
05-07-2024 15:12:29.564,0,0
05-07-2024 15:12:29.573,0,0
05-07-2024 15:12:29.580,0,0
05-07-2024 15:12:29.590,0,0
05-07-2024 15:12:29.597,0,0
05-07-2024 15:12:29.605,0,0
05-07-2024 15:12:29.614,0,0
05-07-2024 15:12:29.621,0,0
05-07-2024 15:12:29.631,0,0
05-07-2024 15:12:29.638,0,0
05-07-2024 15:12:29.647,0,0
05-07-2024 15:12:29.656,0,0
05-07-2024 15:12:29.663,0,0
05-07-2024 15:12:29.672,0,0
05-07-2024 15:12:29.680,0,0
05-07-2024 15:12:29.688,0,0
05-07-2024 15:12:29.697,0,0
05-07-2024 15:12:29.705,0,0
05-07-2024 15:12:29.714,0,0
05-07-2024 15:12:29.722,0,0
05-07-2024 15:12:29.731,0,0
05-07-2024 15:12:29.739,0,0
05-07-2024 15:12:29.747,0,0
05-07-2024 15:12:29.754,0,0
05-07-2024 15:12:29.764,0,0
05-07-2024 15:12:29.772,0,0
05-07-2024 15:12:29.779,0,0
05-07-2024 15:12:29.788,0,0
05-07-2024 15:12:29.797,0,0
05-07-2024 15:12:29.805,0,0
05-07-2024 15:12:29.815,0,0
05-07-2024 15:12:29.822,0,0
05-07-2024 15:12:29.831,0,0
05-07-2024 15:12:29.838,0,0
05-07-2024 15:12:29.847,0,0
05-07-2024 15:12:29.854,0,0
05-07-2024 15:12:29.863,0,0
05-07-2024 15:12:29.872,0,0
05-07-2024 15:12:29.880,0,0
05-07-2024 15:12:29.889,0,0
05-07-2024 15:12:29.897,0,0
05-07-2024 15:12:29.905,0,0
05-07-2024 15:12:29.913,0,0
05-07-2024 15:12:29.921,0,0
05-07-2024 15:12:29.930,0,0
05-07-2024 15:12:29.938,0,0
05-07-2024 15:12:29.947,0,0
05-07-2024 15:12:29.956,0,0
05-07-2024 15:12:29.964,0,0
05-07-2024 15:12:29.973,0,0
05-07-2024 15:12:29.980,0,0
05-07-2024 15:12:29.990,0,0
05-07-2024 15:12:29.997,0,0
05-07-2024 15:12:30.006,0,0
05-07-2024 15:12:30.013,0,0
05-07-2024 15:12:30.021,0,0
05-07-2024 15:12:30.030,0,0
05-07-2024 15:12:30.038,0,0
05-07-2024 15:12:30.045,0,0
05-07-2024 15:12:30.055,0,0
05-07-2024 15:12:30.063,0,0
05-07-2024 15:12:30.073,0,0
05-07-2024 15:12:30.080,0,0
05-07-2024 15:12:30.088,0,0
05-07-2024 15:12:30.096,0,0
05-07-2024 15:12:30.104,0,0
05-07-2024 15:12:30.115,0,0
05-07-2024 15:12:30.121,0,0
05-07-2024 15:12:30.131,0,0
05-07-2024 15:12:30.138,0,0
05-07-2024 15:12:30.146,0,0
05-07-2024 15:12:30.156,0,0
05-07-2024 15:12:30.162,0,0
05-07-2024 15:12:30.172,0,0
05-07-2024 15:12:30.180,0,0
05-07-2024 15:12:30.189,0,0
05-07-2024 15:12:30.198,0,0
05-07-2024 15:12:30.205,0,0
05-07-2024 15:12:30.215,0,0
05-07-2024 15:12:30.221,0,0
05-07-2024 15:12:30.231,0,0
05-07-2024 15:12:30.238,0,0
05-07-2024 15:12:30.246,0,0
05-07-2024 15:12:30.257,0,0
05-07-2024 15:12:30.263,0,0
05-07-2024 15:12:30.273,0,0
05-07-2024 15:12:30.278,0,0
05-07-2024 15:12:30.290,0,0
05-07-2024 15:12:30.297,0,0
05-07-2024 15:12:30.305,0,0
05-07-2024 15:12:30.315,0,0
05-07-2024 15:12:30.322,0,0
