Time,Encoder1,Encoder2
10-07-2024 12:07:48.840,0,0
10-07-2024 12:07:48.891,0,0
10-07-2024 12:07:48.907,0,0
10-07-2024 12:07:48.920,0,0
10-07-2024 12:07:48.927,0,0
10-07-2024 12:07:48.936,0,0
10-07-2024 12:07:48.947,0,0
10-07-2024 12:07:48.956,0,0
10-07-2024 12:07:48.966,0,0
10-07-2024 12:07:48.976,0,0
10-07-2024 12:07:48.986,0,0
10-07-2024 12:07:48.996,0,0
10-07-2024 12:07:49.003,0,0
10-07-2024 12:07:49.016,0,0
10-07-2024 12:07:49.027,0,0
10-07-2024 12:07:49.043,0,0
10-07-2024 12:07:49.054,0,0
10-07-2024 12:07:49.067,0,0
10-07-2024 12:07:49.078,0,0
10-07-2024 12:07:49.091,0,0
10-07-2024 12:07:49.100,0,0
10-07-2024 12:07:49.115,0,0
10-07-2024 12:07:49.127,0,0
10-07-2024 12:07:49.139,0,0
10-07-2024 12:07:49.148,0,0
10-07-2024 12:07:49.161,0,0
10-07-2024 12:07:49.172,0,0
10-07-2024 12:07:49.185,0,0
10-07-2024 12:07:49.198,0,0
10-07-2024 12:07:49.207,0,0
10-07-2024 12:07:49.222,0,0
10-07-2024 12:07:49.235,0,0
10-07-2024 12:07:49.245,0,0
10-07-2024 12:07:49.254,0,0
10-07-2024 12:07:49.265,0,0
10-07-2024 12:07:49.281,0,0
10-07-2024 12:07:49.292,0,0
10-07-2024 12:07:49.306,0,0
10-07-2024 12:07:49.321,0,0
10-07-2024 12:07:49.334,0,0
10-07-2024 12:07:49.351,0,0
10-07-2024 12:07:49.364,0,0
10-07-2024 12:07:49.378,0,0
10-07-2024 12:07:49.393,0,0
10-07-2024 12:07:49.405,0,0
10-07-2024 12:07:49.420,0,0
10-07-2024 12:07:49.435,0,0
10-07-2024 12:07:49.450,0,0
10-07-2024 12:07:49.464,0,0
10-07-2024 12:07:49.481,0,0
10-07-2024 12:07:49.494,0,0
10-07-2024 12:07:49.508,0,0
10-07-2024 12:07:49.521,0,0
10-07-2024 12:07:49.537,0,0
10-07-2024 12:07:49.549,0,0
10-07-2024 12:07:49.563,0,0
10-07-2024 12:07:49.578,0,0
10-07-2024 12:07:49.593,0,0
10-07-2024 12:07:49.607,0,0
10-07-2024 12:07:49.625,0,0
10-07-2024 12:07:49.637,0,0
10-07-2024 12:07:49.652,0,0
10-07-2024 12:07:49.665,0,0
10-07-2024 12:07:49.681,0,0
10-07-2024 12:07:49.696,0,0
10-07-2024 12:07:49.710,0,0
10-07-2024 12:07:49.723,0,0
10-07-2024 12:07:49.738,0,0
10-07-2024 12:07:49.751,0,0
10-07-2024 12:07:49.766,0,0
10-07-2024 12:07:49.782,0,0
10-07-2024 12:07:49.796,0,0
10-07-2024 12:07:49.808,0,0
10-07-2024 12:07:49.824,0,0
10-07-2024 12:07:49.839,0,0
10-07-2024 12:07:49.853,0,0
10-07-2024 12:07:49.867,0,0
10-07-2024 12:07:49.883,0,0
10-07-2024 12:07:49.898,0,0
10-07-2024 12:07:49.913,0,0
10-07-2024 12:07:49.927,0,0
10-07-2024 12:07:49.945,0,0
10-07-2024 12:07:49.959,0,0
10-07-2024 12:07:49.974,0,0
10-07-2024 12:07:49.988,0,0
10-07-2024 12:07:50.004,0,0
10-07-2024 12:07:50.019,0,0
10-07-2024 12:07:50.033,0,0
10-07-2024 12:07:50.046,0,0
10-07-2024 12:07:50.062,0,0
