Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2024-07-20 12:50:51.012,0,0,0,0,0
2024-07-20 12:50:51.013,0,-2.184,0,0,0
2024-07-20 12:50:51.016,0,-2.184,0,0,3
2024-07-20 12:50:51.016,0,-2.184,0,0,1
2024-07-20 12:50:51.034,0,0,0,-2.75,3
2024-07-20 12:50:51.036,0,0,0,-2.75,1
2024-07-20 12:50:51.047,0,0,0,-2.75,3
2024-07-20 12:50:51.048,0,0,0,-2.75,1
2024-07-20 12:50:51.057,0,0,0,-2.75,3
2024-07-20 12:50:51.058,0,0,0,-2.75,1
2024-07-20 12:50:51.062,0,0,0,-2.75,3
2024-07-20 12:50:51.063,0,0,0,-2.75,1
2024-07-20 12:50:51.068,0,0,0,-2.75,3
2024-07-20 12:50:51.068,0,0,0,-2.75,1
2024-07-20 12:50:51.073,2.223386,-0.5415246,0,-2.75,0
2024-07-20 12:50:51.076,2.223386,-0.5415246,0,-2.75,3
2024-07-20 12:50:51.076,2.223386,-0.5415246,0,-2.75,1
2024-07-20 12:50:51.079,0,0,0,-2.35,3
2024-07-20 12:50:51.080,0,0,0,-2.35,1
2024-07-20 12:50:51.086,0,0,0,-2.35,3
2024-07-20 12:50:51.087,0,0,0,-2.35,1
2024-07-20 12:50:51.092,0,0,0,-2.35,3
2024-07-20 12:50:51.093,0,0,0,-2.35,1
2024-07-20 12:50:51.098,0,0,0,-2.35,3
2024-07-20 12:50:51.099,0,0,0,-2.35,1
2024-07-20 12:50:51.102,0,0,0,-2.35,3
2024-07-20 12:50:51.103,0,0,0,-2.35,1
2024-07-20 12:50:51.107,0,0,0,-2.35,3
2024-07-20 12:50:51.108,0,0,0,-2.35,1
2024-07-20 12:50:51.111,0,0,0,-2.35,3
2024-07-20 12:50:51.113,0,0,0,-2.35,1
2024-07-20 12:50:51.116,0,0,0,-2.35,3
2024-07-20 12:50:51.117,0,0,0,-2.35,1
2024-07-20 12:50:51.120,0,0,0,-2.35,3
2024-07-20 12:50:51.120,0,0,0,-2.35,1
2024-07-20 12:50:51.124,2.223386,-0.5415246,0,-2.35,0
2024-07-20 12:50:51.124,2.223386,-0.5415246,0,-2.35,3
2024-07-20 12:50:51.124,2.223386,-0.5415246,0,-2.35,1
2024-07-20 12:50:51.129,0,0,0,-1.95,3
2024-07-20 12:50:51.130,0,0,0,-1.95,1
2024-07-20 12:50:51.133,0,0,0,-1.95,3
2024-07-20 12:50:51.134,0,0,0,-1.95,1
2024-07-20 12:50:51.137,0,0,0,-1.95,3
2024-07-20 12:50:51.137,0,0,0,-1.95,1
2024-07-20 12:50:51.140,0,0,0,-1.95,3
2024-07-20 12:50:51.140,0,0,0,-1.95,1
2024-07-20 12:50:51.144,0,0,0,-1.95,3
2024-07-20 12:50:51.144,0,0,0,-1.95,1
2024-07-20 12:50:51.146,0,0,0,-1.95,3
2024-07-20 12:50:51.147,0,0,0,-1.95,1
2024-07-20 12:50:51.150,0,0,0,-1.95,3
2024-07-20 12:50:51.150,0,0,0,-1.95,1
2024-07-20 12:50:51.154,0,0,0,-1.95,3
2024-07-20 12:50:51.154,0,0,0,-1.95,1
2024-07-20 12:50:51.158,0,0,0,-1.95,3
2024-07-20 12:50:51.158,0,0,0,-1.95,1
2024-07-20 12:50:51.160,0,0,0,-1.95,3
2024-07-20 12:50:51.160,0,0,0,-1.95,1
2024-07-20 12:50:51.163,0,0,0,-1.95,3
2024-07-20 12:50:51.164,0,0,0,-1.95,1
2024-07-20 12:50:51.167,0,0,0,-1.95,3
2024-07-20 12:50:51.168,0,0,0,-1.95,1
2024-07-20 12:50:51.170,0,0,0,-1.95,3
2024-07-20 12:50:51.170,0,0,0,-1.95,1
2024-07-20 12:50:51.172,2.223386,-0.5415246,0,-1.95,0
2024-07-20 12:50:51.173,2.223386,-0.5415246,0,-1.95,3
2024-07-20 12:50:51.174,2.223386,-0.5415246,0,-1.95,1
2024-07-20 12:50:51.181,0,0,0,-1.55,3
2024-07-20 12:50:51.182,0,0,0,-1.55,1
2024-07-20 12:50:51.188,0,0,0,-1.55,3
2024-07-20 12:50:51.188,0,0,0,-1.55,1
2024-07-20 12:50:51.194,0,0,0,-1.55,3
2024-07-20 12:50:51.194,0,0,0,-1.55,1
2024-07-20 12:50:51.199,0,0,0,-1.55,3
2024-07-20 12:50:51.200,0,0,0,-1.55,1
2024-07-20 12:50:51.204,0,0,0,-1.55,3
2024-07-20 12:50:51.206,0,0,0,-1.55,1
2024-07-20 12:50:51.210,0,0,0,-1.55,3
2024-07-20 12:50:51.211,0,0,0,-1.55,1
2024-07-20 12:50:51.213,0,0,0,-1.55,3
2024-07-20 12:50:51.213,0,0,0,-1.55,1
2024-07-20 12:50:51.216,0,0,0,-1.55,3
2024-07-20 12:50:51.216,0,0,0,-1.55,1
2024-07-20 12:50:51.220,0,0,0,-1.55,3
2024-07-20 12:50:51.220,0,0,0,-1.55,1
2024-07-20 12:50:51.224,2.223386,-0.5415246,0,-1.55,0
2024-07-20 12:50:51.225,2.223386,-0.5415246,0,-1.55,3
2024-07-20 12:50:51.226,2.223386,-0.5415246,0,-1.55,1
2024-07-20 12:50:51.229,0,0,0,-1.15,3
2024-07-20 12:50:51.230,0,0,0,-1.15,1
2024-07-20 12:50:51.234,0,0,0,-1.15,3
2024-07-20 12:50:51.234,0,0,0,-1.15,1
2024-07-20 12:50:51.238,0,0,0,-1.15,3
2024-07-20 12:50:51.239,0,0,0,-1.15,1
2024-07-20 12:50:51.242,0,0,0,-1.15,3
2024-07-20 12:50:51.243,0,0,0,-1.15,1
2024-07-20 12:50:51.247,0,0,0,-1.15,3
2024-07-20 12:50:51.247,0,0,0,-1.15,1
2024-07-20 12:50:51.250,0,0,0,-1.15,3
2024-07-20 12:50:51.252,0,0,0,-1.15,1
2024-07-20 12:50:51.255,0,0,0,-1.15,3
2024-07-20 12:50:51.255,0,0,0,-1.15,1
2024-07-20 12:50:51.258,0,0,0,-1.15,3
2024-07-20 12:50:51.258,0,0,0,-1.15,1
2024-07-20 12:50:51.261,0,0,0,-1.15,3
2024-07-20 12:50:51.262,0,0,0,-1.15,1
2024-07-20 12:50:51.264,0,0,0,-1.15,3
2024-07-20 12:50:51.265,0,0,0,-1.15,1
2024-07-20 12:50:51.267,0,0,0,-1.15,3
2024-07-20 12:50:51.268,0,0,0,-1.15,1
2024-07-20 12:50:51.270,0,0,0,-1.15,3
2024-07-20 12:50:51.270,0,0,0,-1.15,1
2024-07-20 12:50:51.273,2.223386,-0.5415246,0,-1.15,0
2024-07-20 12:50:51.274,2.223386,-0.5415246,0,-1.15,3
2024-07-20 12:50:51.275,2.223386,-0.5415246,0,-1.15,1
2024-07-20 12:50:51.278,0,0,0,-0.75,3
2024-07-20 12:50:51.279,0,0,0,-0.75,1
2024-07-20 12:50:51.282,0,0,0,-0.75,3
2024-07-20 12:50:51.283,0,0,0,-0.75,1
2024-07-20 12:50:51.287,0,0,0,-0.75,3
2024-07-20 12:50:51.288,0,0,0,-0.75,1
2024-07-20 12:50:51.292,0,0,0,-0.75,3
2024-07-20 12:50:51.293,0,0,0,-0.75,1
2024-07-20 12:50:51.296,0,0,0,-0.75,3
2024-07-20 12:50:51.297,0,0,0,-0.75,1
2024-07-20 12:50:51.299,0,0,0,-0.75,3
2024-07-20 12:50:51.299,0,0,0,-0.75,1
2024-07-20 12:50:51.302,0,0,0,-0.75,3
2024-07-20 12:50:51.303,0,0,0,-0.75,1
2024-07-20 12:50:51.308,0,0,0,-0.75,3
2024-07-20 12:50:51.309,0,0,0,-0.75,1
2024-07-20 12:50:51.312,0,0,0,-0.75,3
2024-07-20 12:50:51.312,0,0,0,-0.75,1
2024-07-20 12:50:51.315,0,0,0,-0.75,3
2024-07-20 12:50:51.317,0,0,0,-0.75,1
2024-07-20 12:50:51.319,0,0,0,-0.75,3
2024-07-20 12:50:51.320,0,0,0,-0.75,1
2024-07-20 12:50:51.322,2.223386,-0.5415246,0,-0.75,0
2024-07-20 12:50:51.323,2.223386,-0.5415246,0,-0.75,3
2024-07-20 12:50:51.324,2.223386,-0.5415246,0,-0.75,1
2024-07-20 12:50:51.327,0,0,0,-0.35,3
2024-07-20 12:50:51.327,0,0,0,-0.35,1
2024-07-20 12:50:51.330,0,0,0,-0.35,3
2024-07-20 12:50:51.331,0,0,0,-0.35,1
2024-07-20 12:50:51.334,0,0,0,-0.35,3
2024-07-20 12:50:51.334,0,0,0,-0.35,1
2024-07-20 12:50:51.337,0,0,0,-0.35,3
2024-07-20 12:50:51.337,0,0,0,-0.35,1
2024-07-20 12:50:51.339,0,0,0,-0.35,3
2024-07-20 12:50:51.340,0,0,0,-0.35,1
2024-07-20 12:50:51.343,0,0,0,-0.35,3
2024-07-20 12:50:51.343,0,0,0,-0.35,1
2024-07-20 12:50:51.346,0,0,0,-0.35,3
2024-07-20 12:50:51.347,0,0,0,-0.35,1
2024-07-20 12:50:51.353,0,0,0,-0.35,3
2024-07-20 12:50:51.354,0,0,0,-0.35,1
2024-07-20 12:50:51.359,0,0,0,-0.35,3
2024-07-20 12:50:51.361,0,0,0,-0.35,1
2024-07-20 12:50:51.366,0,0,0,-0.35,3
2024-07-20 12:50:51.368,0,0,0,-0.35,1
2024-07-20 12:50:51.373,2.223386,-0.5415246,0,-0.35,0
2024-07-20 12:50:51.375,2.223386,-0.5415246,0,-0.35,3
2024-07-20 12:50:51.375,2.223386,-0.5415246,0,-0.35,1
2024-07-20 12:50:51.378,0,0,0,0.04999995,3
2024-07-20 12:50:51.379,0,0,0,0.04999995,1
2024-07-20 12:50:51.381,0,0,0,0.04999995,3
2024-07-20 12:50:51.381,0,0,0,0.04999995,1
2024-07-20 12:50:51.383,0,0,0,0.04999995,3
2024-07-20 12:50:51.385,0,0,0,0.04999995,1
2024-07-20 12:50:51.387,0,0,0,0.04999995,3
2024-07-20 12:50:51.388,0,0,0,0.04999995,1
2024-07-20 12:50:51.390,0,0,0,0.04999995,3
2024-07-20 12:50:51.390,0,0,0,0.04999995,1
2024-07-20 12:50:51.393,0,0,0,0.04999995,3
2024-07-20 12:50:51.395,0,0,0,0.04999995,1
2024-07-20 12:50:51.400,0,0,0,0.04999995,3
2024-07-20 12:50:51.400,0,0,0,0.04999995,1
2024-07-20 12:50:51.402,0,0,0,0.04999995,3
2024-07-20 12:50:51.402,0,0,0,0.04999995,1
2024-07-20 12:50:51.407,0,0,0,0.04999995,3
2024-07-20 12:50:51.408,0,0,0,0.04999995,1
2024-07-20 12:50:51.414,0,0,0,0.04999995,3
2024-07-20 12:50:51.415,0,0,0,0.04999995,1
2024-07-20 12:50:51.418,0,0,0,0.04999995,3
2024-07-20 12:50:51.418,0,0,0,0.04999995,1
2024-07-20 12:50:51.422,2.223386,-0.5415246,0,0.04999995,0
2024-07-20 12:50:51.423,2.223386,-0.5415246,0,0.04999995,3
2024-07-20 12:50:51.424,2.223386,-0.5415246,0,0.04999995,1
2024-07-20 12:50:51.426,0,0,0,0.4499999,3
2024-07-20 12:50:51.426,0,0,0,0.4499999,1
2024-07-20 12:50:51.429,0,0,0,0.4499999,3
2024-07-20 12:50:51.430,0,0,0,0.4499999,1
2024-07-20 12:50:51.434,0,0,0,0.4499999,3
2024-07-20 12:50:51.434,0,0,0,0.4499999,1
2024-07-20 12:50:51.438,0,0,0,0.4499999,3
2024-07-20 12:50:51.438,0,0,0,0.4499999,1
2024-07-20 12:50:51.441,0,0,0,0.4499999,3
2024-07-20 12:50:51.441,0,0,0,0.4499999,1
2024-07-20 12:50:51.444,0,0,0,0.4499999,3
2024-07-20 12:50:51.444,0,0,0,0.4499999,1
2024-07-20 12:50:51.447,0,0,0,0.4499999,3
2024-07-20 12:50:51.448,0,0,0,0.4499999,1
2024-07-20 12:50:51.450,0,0,0,0.4499999,3
2024-07-20 12:50:51.451,0,0,0,0.4499999,1
2024-07-20 12:50:51.454,0,0,0,0.4499999,3
2024-07-20 12:50:51.454,0,0,0,0.4499999,1
2024-07-20 12:50:51.457,0,0,0,0.4499999,3
2024-07-20 12:50:51.457,0,0,0,0.4499999,1
2024-07-20 12:50:51.460,0,0,0,0.4499999,3
2024-07-20 12:50:51.462,0,0,0,0.4499999,1
2024-07-20 12:50:51.464,0,0,0,0.4499999,3
2024-07-20 12:50:51.464,0,0,0,0.4499999,1
2024-07-20 12:50:51.467,0,0,0,0.4499999,3
2024-07-20 12:50:51.468,0,0,0,0.4499999,1
2024-07-20 12:50:51.470,0,0,0,0.4499999,3
2024-07-20 12:50:51.471,0,0,0,0.4499999,1
2024-07-20 12:50:51.475,2.223386,-0.5415246,0,0.4499999,0
2024-07-20 12:50:51.477,2.223386,-0.5415246,0,0.4499999,3
2024-07-20 12:50:51.479,2.223386,-0.5415246,0,0.4499999,1
2024-07-20 12:50:51.485,0,0,0,0.8499999,3
2024-07-20 12:50:51.486,0,0,0,0.8499999,1
2024-07-20 12:50:51.494,0,0,0,0.8499999,3
2024-07-20 12:50:51.495,0,0,0,0.8499999,1
2024-07-20 12:50:51.501,0,0,0,0.8499999,3
2024-07-20 12:50:51.502,0,0,0,0.8499999,1
2024-07-20 12:50:51.509,0,0,0,0.8499999,3
2024-07-20 12:50:51.510,0,0,0,0.8499999,1
2024-07-20 12:50:51.515,0,0,0,0.8499999,3
2024-07-20 12:50:51.516,0,0,0,0.8499999,1
2024-07-20 12:50:51.520,0,0,0,0.8499999,3
2024-07-20 12:50:51.521,0,0,0,0.8499999,1
2024-07-20 12:50:51.527,2.223386,-0.5415246,0,0.8499999,0
2024-07-20 12:50:51.530,2.223386,-0.5415246,0,0.8499999,3
2024-07-20 12:50:51.531,2.223386,-0.5415246,0,0.8499999,1
2024-07-20 12:50:51.534,0,0,0,1.25,3
2024-07-20 12:50:51.535,0,0,0,1.25,1
2024-07-20 12:50:51.538,0,0,0,1.25,3
2024-07-20 12:50:51.538,0,0,0,1.25,1
2024-07-20 12:50:51.540,0,0,0,1.25,3
2024-07-20 12:50:51.541,0,0,0,1.25,1
2024-07-20 12:50:51.544,0,0,0,1.25,3
2024-07-20 12:50:51.545,0,0,0,1.25,1
2024-07-20 12:50:51.547,0,0,0,1.25,3
2024-07-20 12:50:51.547,0,0,0,1.25,1
2024-07-20 12:50:51.550,0,0,0,1.25,3
2024-07-20 12:50:51.550,0,0,0,1.25,1
2024-07-20 12:50:51.554,0,0,0,1.25,3
2024-07-20 12:50:51.554,0,0,0,1.25,1
2024-07-20 12:50:51.556,0,0,0,1.25,3
2024-07-20 12:50:51.557,0,0,0,1.25,1
2024-07-20 12:50:51.559,0,0,0,1.25,3
2024-07-20 12:50:51.559,0,0,0,1.25,1
2024-07-20 12:50:51.561,0,0,0,1.25,3
2024-07-20 12:50:51.561,0,0,0,1.25,1
2024-07-20 12:50:51.564,0,0,0,1.25,3
2024-07-20 12:50:51.564,0,0,0,1.25,1
2024-07-20 12:50:51.567,0,0,0,1.25,3
2024-07-20 12:50:51.567,0,0,0,1.25,1
2024-07-20 12:50:51.571,0,0,0,1.25,3
2024-07-20 12:50:51.572,0,0,0,1.25,1
2024-07-20 12:50:51.573,2.223386,-0.5415246,0,1.25,0
2024-07-20 12:50:51.574,2.223386,-0.5415246,0,1.25,3
2024-07-20 12:50:51.575,2.223386,-0.5415246,0,1.25,1
2024-07-20 12:50:51.577,0,0,0,1.65,3
2024-07-20 12:50:51.578,0,0,0,1.65,1
2024-07-20 12:50:51.581,0,0,0,1.65,3
2024-07-20 12:50:51.581,0,0,0,1.65,1
2024-07-20 12:50:51.583,0,0,0,1.65,3
2024-07-20 12:50:51.583,0,0,0,1.65,1
2024-07-20 12:50:51.587,0,0,0,1.65,3
2024-07-20 12:50:51.587,0,0,0,1.65,1
2024-07-20 12:50:51.589,0,0,0,1.65,3
2024-07-20 12:50:51.590,0,0,0,1.65,1
2024-07-20 12:50:51.592,0,0,0,1.65,3
