Time,Encoder1,Encoder2
20-07-2024 12:50:17.489,0,0
20-07-2024 12:50:17.511,0,0
20-07-2024 12:50:17.519,0,0
20-07-2024 12:50:17.526,0,0
20-07-2024 12:50:17.530,0,0
20-07-2024 12:50:17.533,0,0
20-07-2024 12:50:17.537,0,0
20-07-2024 12:50:17.540,0,0
20-07-2024 12:50:17.543,0,0
20-07-2024 12:50:17.548,0,0
20-07-2024 12:50:17.550,0,0
20-07-2024 12:50:17.553,0,0
20-07-2024 12:50:17.558,0,0
20-07-2024 12:50:17.561,0,0
20-07-2024 12:50:17.566,0,0
20-07-2024 12:50:17.569,0,0
20-07-2024 12:50:17.573,0,0
20-07-2024 12:50:17.576,0,0
20-07-2024 12:50:17.580,0,0
20-07-2024 12:50:17.586,0,0
20-07-2024 12:50:17.590,0,0
20-07-2024 12:50:17.593,0,0
20-07-2024 12:50:17.598,0,0
20-07-2024 12:50:17.602,0,0
20-07-2024 12:50:17.607,0,0
20-07-2024 12:50:17.609,0,0
20-07-2024 12:50:17.613,0,0
20-07-2024 12:50:17.616,0,0
20-07-2024 12:50:17.619,0,0
20-07-2024 12:50:17.622,0,0
20-07-2024 12:50:17.624,0,0
20-07-2024 12:50:17.627,0,0
20-07-2024 12:50:17.628,0,0
20-07-2024 12:50:17.630,0,0
20-07-2024 12:50:17.635,0,0
20-07-2024 12:50:17.636,0,0
20-07-2024 12:50:17.638,0,0
20-07-2024 12:50:17.641,0,0
20-07-2024 12:50:17.642,0,0
20-07-2024 12:50:17.646,0,0
20-07-2024 12:50:17.648,0,0
20-07-2024 12:50:17.649,0,0
20-07-2024 12:50:17.652,0,0
20-07-2024 12:50:17.653,0,0
20-07-2024 12:50:17.655,0,0
20-07-2024 12:50:17.656,0,0
20-07-2024 12:50:17.659,0,0
20-07-2024 12:50:17.662,0,0
20-07-2024 12:50:17.667,0,0
20-07-2024 12:50:17.671,0,0
20-07-2024 12:50:17.674,0,0
20-07-2024 12:50:17.677,0,0
20-07-2024 12:50:17.680,0,0
20-07-2024 12:50:17.682,0,0
20-07-2024 12:50:17.684,0,0
20-07-2024 12:50:17.687,0,0
20-07-2024 12:50:17.690,0,0
20-07-2024 12:50:17.692,0,0
20-07-2024 12:50:17.694,0,0
20-07-2024 12:50:17.697,0,0
20-07-2024 12:50:17.699,0,0
20-07-2024 12:50:17.702,0,0
20-07-2024 12:50:17.703,0,0
20-07-2024 12:50:17.706,0,0
20-07-2024 12:50:17.710,0,0
20-07-2024 12:50:17.713,0,0
20-07-2024 12:50:17.718,0,0
20-07-2024 12:50:17.721,0,0
20-07-2024 12:50:17.727,0,0
20-07-2024 12:50:17.731,0,0
20-07-2024 12:50:17.734,0,0
20-07-2024 12:50:17.738,0,0
20-07-2024 12:50:17.743,0,0
20-07-2024 12:50:17.748,0,0
20-07-2024 12:50:17.751,0,0
20-07-2024 12:50:17.755,0,0
20-07-2024 12:50:17.761,0,0
20-07-2024 12:50:17.767,0,0
20-07-2024 12:50:17.772,0,0
20-07-2024 12:50:17.777,0,0
20-07-2024 12:50:17.781,0,0
20-07-2024 12:50:17.787,0,0
20-07-2024 12:50:17.791,0,0
20-07-2024 12:50:17.795,0,0
20-07-2024 12:50:17.800,0,0
20-07-2024 12:50:17.807,0,0
20-07-2024 12:50:17.811,0,0
20-07-2024 12:50:17.817,0,0
20-07-2024 12:50:17.823,0,0
20-07-2024 12:50:17.828,0,0
20-07-2024 12:50:17.833,0,0
20-07-2024 12:50:17.838,0,0
20-07-2024 12:50:17.842,0,0
20-07-2024 12:50:17.846,0,0
20-07-2024 12:50:17.849,0,0
20-07-2024 12:50:17.852,0,0
20-07-2024 12:50:17.857,0,0
20-07-2024 12:50:17.860,0,0
20-07-2024 12:50:17.864,0,0
20-07-2024 12:50:17.867,0,0
20-07-2024 12:50:17.870,0,0
20-07-2024 12:50:17.873,0,0
20-07-2024 12:50:17.875,0,0
20-07-2024 12:50:17.878,0,0
20-07-2024 12:50:17.880,0,0
20-07-2024 12:50:17.883,0,0
20-07-2024 12:50:17.888,0,0
20-07-2024 12:50:17.892,0,0
20-07-2024 12:50:17.893,0,0
20-07-2024 12:50:17.897,0,0
20-07-2024 12:50:17.899,0,0
20-07-2024 12:50:17.902,0,0
20-07-2024 12:50:17.906,0,0
20-07-2024 12:50:17.909,0,0
20-07-2024 12:50:17.912,0,0
20-07-2024 12:50:17.915,0,0
20-07-2024 12:50:17.918,0,0
20-07-2024 12:50:17.921,0,0
20-07-2024 12:50:17.922,0,0
20-07-2024 12:50:17.927,0,0
20-07-2024 12:50:17.930,0,0
20-07-2024 12:50:17.932,0,0
20-07-2024 12:50:17.935,0,0
20-07-2024 12:50:17.936,0,0
20-07-2024 12:50:17.939,0,0
20-07-2024 12:50:17.941,0,0
20-07-2024 12:50:17.946,0,0
20-07-2024 12:50:17.948,0,0
20-07-2024 12:50:17.951,0,0
20-07-2024 12:50:17.954,0,0
20-07-2024 12:50:17.956,0,0
20-07-2024 12:50:17.958,0,0
20-07-2024 12:50:17.960,0,0
20-07-2024 12:50:17.962,0,0
20-07-2024 12:50:17.965,0,0
20-07-2024 12:50:17.968,0,0
20-07-2024 12:50:17.970,0,0
20-07-2024 12:50:17.973,0,0
20-07-2024 12:50:17.975,0,0
20-07-2024 12:50:17.977,0,0
20-07-2024 12:50:17.980,0,0
20-07-2024 12:50:17.981,0,0
20-07-2024 12:50:17.983,0,0
20-07-2024 12:50:17.986,0,0
20-07-2024 12:50:17.988,0,0
20-07-2024 12:50:17.990,0,0
20-07-2024 12:50:17.992,0,0
20-07-2024 12:50:17.996,0,0
20-07-2024 12:50:17.998,0,0
20-07-2024 12:50:18.000,0,0
20-07-2024 12:50:18.002,0,0
20-07-2024 12:50:18.006,0,0
20-07-2024 12:50:18.009,0,0
20-07-2024 12:50:18.012,0,0
20-07-2024 12:50:18.014,0,0
20-07-2024 12:50:18.016,0,0
20-07-2024 12:50:18.019,0,0
20-07-2024 12:50:18.023,0,0
20-07-2024 12:50:18.027,0,0
20-07-2024 12:50:18.030,0,0
20-07-2024 12:50:18.032,0,0
20-07-2024 12:50:18.037,0,0
20-07-2024 12:50:18.041,0,0
20-07-2024 12:50:18.045,0,0
20-07-2024 12:50:18.047,0,0
20-07-2024 12:50:18.050,0,0
20-07-2024 12:50:18.052,0,0
20-07-2024 12:50:18.054,0,0
20-07-2024 12:50:18.058,0,0
20-07-2024 12:50:18.061,0,0
20-07-2024 12:50:18.065,0,0
20-07-2024 12:50:18.070,0,0
20-07-2024 12:50:18.073,0,0
20-07-2024 12:50:18.076,0,0
20-07-2024 12:50:18.078,0,0
20-07-2024 12:50:18.080,0,0
20-07-2024 12:50:18.083,0,0
20-07-2024 12:50:18.086,0,0
20-07-2024 12:50:18.088,0,0
20-07-2024 12:50:18.090,0,0
20-07-2024 12:50:18.092,0,0
20-07-2024 12:50:18.094,0,0
20-07-2024 12:50:18.096,0,0
20-07-2024 12:50:18.099,0,0
20-07-2024 12:50:18.100,0,0
20-07-2024 12:50:18.103,0,0
20-07-2024 12:50:18.105,0,0
20-07-2024 12:50:18.106,0,0
20-07-2024 12:50:18.109,0,0
20-07-2024 12:50:18.111,0,0
20-07-2024 12:50:18.115,0,0
20-07-2024 12:50:18.118,0,0
20-07-2024 12:50:18.121,0,0
20-07-2024 12:50:18.125,0,0
20-07-2024 12:50:18.128,0,0
20-07-2024 12:50:18.130,0,0
20-07-2024 12:50:18.133,0,0
20-07-2024 12:50:18.134,0,0
20-07-2024 12:50:18.136,0,0
20-07-2024 12:50:18.139,0,0
20-07-2024 12:50:18.141,0,0
20-07-2024 12:50:18.142,0,0
20-07-2024 12:50:18.146,0,0
20-07-2024 12:50:18.150,0,0
20-07-2024 12:50:18.153,0,0
20-07-2024 12:50:18.156,0,0
20-07-2024 12:50:18.160,0,0
20-07-2024 12:50:18.165,0,0
20-07-2024 12:50:18.169,0,0
20-07-2024 12:50:18.172,0,0
20-07-2024 12:50:18.175,0,0
20-07-2024 12:50:18.179,0,0
20-07-2024 12:50:18.182,0,0
20-07-2024 12:50:18.185,0,0
20-07-2024 12:50:18.188,0,0
20-07-2024 12:50:18.192,0,0
20-07-2024 12:50:18.194,0,0
20-07-2024 12:50:18.197,0,0
20-07-2024 12:50:18.199,0,0
20-07-2024 12:50:18.202,0,0
20-07-2024 12:50:18.204,0,0
20-07-2024 12:50:18.206,0,0
20-07-2024 12:50:18.209,0,0
20-07-2024 12:50:18.212,0,0
20-07-2024 12:50:18.215,0,0
20-07-2024 12:50:18.218,0,0
20-07-2024 12:50:18.220,0,0
20-07-2024 12:50:18.222,0,0
20-07-2024 12:50:18.227,0,0
20-07-2024 12:50:18.232,0,0
20-07-2024 12:50:18.235,0,0
20-07-2024 12:50:18.239,0,0
20-07-2024 12:50:18.243,0,0
20-07-2024 12:50:18.248,0,0
20-07-2024 12:50:18.252,0,0
20-07-2024 12:50:18.254,0,0
20-07-2024 12:50:18.258,0,0
20-07-2024 12:50:18.261,0,0
20-07-2024 12:50:18.262,0,0
20-07-2024 12:50:18.266,0,0
20-07-2024 12:50:18.269,0,0
20-07-2024 12:50:18.272,0,0
20-07-2024 12:50:18.275,0,0
20-07-2024 12:50:18.277,0,0
20-07-2024 12:50:18.279,0,0
20-07-2024 12:50:18.282,0,0
20-07-2024 12:50:18.283,0,0
20-07-2024 12:50:18.287,0,0
20-07-2024 12:50:18.289,0,0
20-07-2024 12:50:18.291,0,0
20-07-2024 12:50:18.292,0,0
20-07-2024 12:50:18.295,0,0
20-07-2024 12:50:18.296,0,0
20-07-2024 12:50:18.298,0,0
20-07-2024 12:50:18.301,0,0
20-07-2024 12:50:18.303,0,0
20-07-2024 12:50:18.306,0,0
20-07-2024 12:50:18.308,0,0
20-07-2024 12:50:18.309,0,0
20-07-2024 12:50:18.311,0,0
20-07-2024 12:50:18.314,0,0
20-07-2024 12:50:18.316,0,0
20-07-2024 12:50:18.317,0,0
20-07-2024 12:50:18.320,0,0
20-07-2024 12:50:18.327,0,0
20-07-2024 12:50:18.329,0,0
20-07-2024 12:50:18.332,0,0
20-07-2024 12:50:18.334,0,0
20-07-2024 12:50:18.337,0,0
20-07-2024 12:50:18.339,0,0
20-07-2024 12:50:18.340,0,0
20-07-2024 12:50:18.343,0,0
20-07-2024 12:50:18.346,0,0
20-07-2024 12:50:18.348,0,0
20-07-2024 12:50:18.349,0,0
20-07-2024 12:50:18.352,0,0
20-07-2024 12:50:18.355,0,0
20-07-2024 12:50:18.358,0,0
20-07-2024 12:50:18.361,0,0
20-07-2024 12:50:18.366,0,0
20-07-2024 12:50:18.370,0,0
20-07-2024 12:50:18.376,0,0
20-07-2024 12:50:18.380,0,0
20-07-2024 12:50:18.388,0,0
20-07-2024 12:50:18.390,0,0
20-07-2024 12:50:18.392,0,0
20-07-2024 12:50:18.393,0,0
20-07-2024 12:50:18.396,0,0
20-07-2024 12:50:18.400,0,0
20-07-2024 12:50:18.402,0,0
20-07-2024 12:50:18.406,0,0
20-07-2024 12:50:18.408,0,0
20-07-2024 12:50:18.409,0,0
20-07-2024 12:50:18.413,0,0
20-07-2024 12:50:18.416,0,0
20-07-2024 12:50:18.419,0,0
20-07-2024 12:50:18.421,0,0
20-07-2024 12:50:18.423,0,0
20-07-2024 12:50:18.426,0,0
20-07-2024 12:50:18.427,0,0
20-07-2024 12:50:18.430,0,0
20-07-2024 12:50:18.433,0,0
20-07-2024 12:50:18.435,0,0
20-07-2024 12:50:18.439,0,0
20-07-2024 12:50:18.442,0,0
20-07-2024 12:50:18.447,0,0
20-07-2024 12:50:18.449,0,0
20-07-2024 12:50:18.452,0,0
20-07-2024 12:50:18.455,0,0
20-07-2024 12:50:18.459,0,0
20-07-2024 12:50:18.462,0,0
20-07-2024 12:50:18.467,0,0
20-07-2024 12:50:18.471,0,0
20-07-2024 12:50:18.477,0,0
20-07-2024 12:50:18.480,0,0
20-07-2024 12:50:18.482,0,0
20-07-2024 12:50:18.487,0,0
20-07-2024 12:50:18.492,0,0
20-07-2024 12:50:18.498,0,0
20-07-2024 12:50:18.501,0,0
20-07-2024 12:50:18.505,0,0
20-07-2024 12:50:18.510,0,0
20-07-2024 12:50:18.514,0,0
20-07-2024 12:50:18.520,0,0
20-07-2024 12:50:18.528,0,0
20-07-2024 12:50:18.536,0,0
20-07-2024 12:50:18.539,0,0
20-07-2024 12:50:18.545,0,0
20-07-2024 12:50:18.548,0,0
20-07-2024 12:50:18.552,0,0
20-07-2024 12:50:18.556,0,0
20-07-2024 12:50:18.559,0,0
20-07-2024 12:50:18.563,0,0
20-07-2024 12:50:18.568,0,0
20-07-2024 12:50:18.571,0,0
20-07-2024 12:50:18.574,0,0
20-07-2024 12:50:18.577,0,0
20-07-2024 12:50:18.581,0,0
20-07-2024 12:50:18.587,0,0
20-07-2024 12:50:18.589,0,0
20-07-2024 12:50:18.593,0,0
20-07-2024 12:50:18.596,0,0
20-07-2024 12:50:18.599,0,0
20-07-2024 12:50:18.602,0,0
20-07-2024 12:50:18.607,0,0
20-07-2024 12:50:18.610,0,0
20-07-2024 12:50:18.614,0,0
20-07-2024 12:50:18.620,0,0
20-07-2024 12:50:18.624,0,0
20-07-2024 12:50:18.628,0,0
20-07-2024 12:50:18.633,0,0
20-07-2024 12:50:18.636,0,0
20-07-2024 12:50:18.639,0,0
20-07-2024 12:50:18.641,0,0
20-07-2024 12:50:18.643,0,0
20-07-2024 12:50:18.649,0,0
20-07-2024 12:50:18.653,0,0
20-07-2024 12:50:18.658,0,0
20-07-2024 12:50:18.662,0,0
20-07-2024 12:50:18.667,0,0
20-07-2024 12:50:18.669,0,0
20-07-2024 12:50:18.671,0,0
20-07-2024 12:50:18.675,0,0
20-07-2024 12:50:18.680,0,0
20-07-2024 12:50:18.686,0,0
20-07-2024 12:50:18.690,0,0
20-07-2024 12:50:18.693,0,0
20-07-2024 12:50:18.695,0,0
20-07-2024 12:50:18.699,0,0
20-07-2024 12:50:18.702,0,0
20-07-2024 12:50:18.705,0,0
20-07-2024 12:50:18.707,0,0
20-07-2024 12:50:18.710,0,0
20-07-2024 12:50:18.714,0,0
20-07-2024 12:50:18.718,0,0
20-07-2024 12:50:18.722,0,0
20-07-2024 12:50:18.727,0,0
20-07-2024 12:50:18.731,0,0
20-07-2024 12:50:18.732,0,0
20-07-2024 12:50:18.734,0,0
20-07-2024 12:50:18.739,0,0
20-07-2024 12:50:18.744,0,0
20-07-2024 12:50:18.746,0,0
20-07-2024 12:50:18.748,0,0
20-07-2024 12:50:18.753,0,0
20-07-2024 12:50:18.758,0,0
20-07-2024 12:50:18.762,0,0
20-07-2024 12:50:18.767,0,0
20-07-2024 12:50:18.770,0,0
20-07-2024 12:50:18.773,0,0
20-07-2024 12:50:18.776,0,0
20-07-2024 12:50:18.779,0,0
20-07-2024 12:50:18.782,0,0
20-07-2024 12:50:18.786,0,0
20-07-2024 12:50:18.788,0,0
20-07-2024 12:50:18.790,0,0
20-07-2024 12:50:18.792,0,0
20-07-2024 12:50:18.795,0,0
20-07-2024 12:50:18.798,0,0
20-07-2024 12:50:18.800,0,0
20-07-2024 12:50:18.802,0,0
20-07-2024 12:50:18.806,0,0
20-07-2024 12:50:18.808,0,0
20-07-2024 12:50:18.811,0,0
20-07-2024 12:50:18.813,0,0
20-07-2024 12:50:18.819,0,0
20-07-2024 12:50:18.826,0,0
20-07-2024 12:50:18.829,0,0
20-07-2024 12:50:18.832,0,0
20-07-2024 12:50:18.835,0,0
20-07-2024 12:50:18.837,0,0
20-07-2024 12:50:18.841,0,0
20-07-2024 12:50:18.844,0,0
20-07-2024 12:50:18.848,0,0
20-07-2024 12:50:18.853,0,0
20-07-2024 12:50:18.857,0,0
20-07-2024 12:50:18.861,0,0
20-07-2024 12:50:18.866,0,0
20-07-2024 12:50:18.870,0,0
20-07-2024 12:50:18.874,0,0
20-07-2024 12:50:18.878,0,0
20-07-2024 12:50:18.882,0,0
20-07-2024 12:50:18.887,0,0
20-07-2024 12:50:18.891,0,0
20-07-2024 12:50:18.895,0,0
20-07-2024 12:50:18.898,0,0
20-07-2024 12:50:18.902,0,0
20-07-2024 12:50:18.906,0,0
20-07-2024 12:50:18.907,0,0
20-07-2024 12:50:18.910,0,0
20-07-2024 12:50:18.912,0,0
20-07-2024 12:50:18.913,0,0
20-07-2024 12:50:18.915,0,0
20-07-2024 12:50:18.917,0,0
20-07-2024 12:50:18.919,0,0
20-07-2024 12:50:18.921,0,0
20-07-2024 12:50:18.923,0,0
20-07-2024 12:50:18.926,0,0
20-07-2024 12:50:18.930,0,0
20-07-2024 12:50:18.933,0,0
20-07-2024 12:50:18.936,0,0
20-07-2024 12:50:18.940,0,0
20-07-2024 12:50:18.943,0,0
20-07-2024 12:50:18.948,0,0
20-07-2024 12:50:18.949,0,0
20-07-2024 12:50:18.953,0,0
20-07-2024 12:50:18.956,0,0
20-07-2024 12:50:18.958,0,0
20-07-2024 12:50:18.960,0,0
20-07-2024 12:50:18.963,0,0
20-07-2024 12:50:18.967,0,0
20-07-2024 12:50:18.969,0,0
20-07-2024 12:50:18.973,0,0
20-07-2024 12:50:18.975,0,0
20-07-2024 12:50:18.977,0,0
20-07-2024 12:50:18.980,0,0
20-07-2024 12:50:18.981,0,0
20-07-2024 12:50:18.983,0,0
20-07-2024 12:50:18.986,0,0
20-07-2024 12:50:18.990,0,0
20-07-2024 12:50:18.991,0,0
20-07-2024 12:50:18.995,0,0
20-07-2024 12:50:18.996,0,0
20-07-2024 12:50:18.997,0,0
20-07-2024 12:50:18.999,0,0
20-07-2024 12:50:19.003,0,0
20-07-2024 12:50:19.007,0,0
20-07-2024 12:50:19.011,0,0
20-07-2024 12:50:19.014,0,0
20-07-2024 12:50:19.018,0,0
20-07-2024 12:50:19.021,0,0
20-07-2024 12:50:19.028,0,0
20-07-2024 12:50:19.032,0,0
20-07-2024 12:50:19.035,0,0
20-07-2024 12:50:19.040,0,0
20-07-2024 12:50:19.043,0,0
20-07-2024 12:50:19.047,0,0
20-07-2024 12:50:19.050,0,0
20-07-2024 12:50:19.053,0,0
20-07-2024 12:50:19.057,0,0
20-07-2024 12:50:19.059,0,0
20-07-2024 12:50:19.061,0,0
20-07-2024 12:50:19.063,0,0
20-07-2024 12:50:19.065,0,0
20-07-2024 12:50:19.067,0,0
20-07-2024 12:50:19.069,0,0
20-07-2024 12:50:19.071,0,0
20-07-2024 12:50:19.073,0,0
20-07-2024 12:50:19.075,0,0
20-07-2024 12:50:19.077,0,0
20-07-2024 12:50:19.079,0,0
20-07-2024 12:50:19.082,0,0
20-07-2024 12:50:19.085,0,0
20-07-2024 12:50:19.087,0,0
20-07-2024 12:50:19.089,0,0
20-07-2024 12:50:19.091,0,0
20-07-2024 12:50:19.093,0,0
20-07-2024 12:50:19.095,0,0
20-07-2024 12:50:19.098,0,0
20-07-2024 12:50:19.100,0,0
20-07-2024 12:50:19.101,0,0
20-07-2024 12:50:19.104,0,0
20-07-2024 12:50:19.106,0,0
20-07-2024 12:50:19.107,0,0
20-07-2024 12:50:19.109,0,0
20-07-2024 12:50:19.110,0,0
20-07-2024 12:50:19.112,0,0
20-07-2024 12:50:19.114,0,0
20-07-2024 12:50:19.117,0,0
20-07-2024 12:50:19.119,0,0
20-07-2024 12:50:19.121,0,0
20-07-2024 12:50:19.123,0,0
20-07-2024 12:50:19.126,0,0
20-07-2024 12:50:19.128,0,0
20-07-2024 12:50:19.130,0,0
20-07-2024 12:50:19.133,0,0
20-07-2024 12:50:19.135,0,0
20-07-2024 12:50:19.137,0,0
20-07-2024 12:50:19.141,0,0
20-07-2024 12:50:19.143,0,0
20-07-2024 12:50:19.147,0,0
20-07-2024 12:50:19.151,0,0
20-07-2024 12:50:19.155,0,0
20-07-2024 12:50:19.157,0,0
20-07-2024 12:50:19.159,0,0
20-07-2024 12:50:19.162,0,0
20-07-2024 12:50:19.165,0,0
20-07-2024 12:50:19.170,0,0
20-07-2024 12:50:19.174,0,0
20-07-2024 12:50:19.179,0,0
20-07-2024 12:50:19.183,0,0
20-07-2024 12:50:19.187,0,0
20-07-2024 12:50:19.190,0,0
20-07-2024 12:50:19.192,0,0
20-07-2024 12:50:19.194,0,0
20-07-2024 12:50:19.198,0,0
20-07-2024 12:50:19.200,0,0
20-07-2024 12:50:19.202,0,0
20-07-2024 12:50:19.204,0,0
20-07-2024 12:50:19.207,0,0
20-07-2024 12:50:19.211,0,0
20-07-2024 12:50:19.213,0,0
20-07-2024 12:50:19.216,0,0
20-07-2024 12:50:19.219,0,0
20-07-2024 12:50:19.221,0,0
20-07-2024 12:50:19.226,0,0
20-07-2024 12:50:19.230,0,0
20-07-2024 12:50:19.233,0,0
20-07-2024 12:50:19.238,0,0
20-07-2024 12:50:19.243,0,0
20-07-2024 12:50:19.250,0,0
20-07-2024 12:50:19.254,0,0
20-07-2024 12:50:19.260,0,0
20-07-2024 12:50:19.265,0,0
20-07-2024 12:50:19.268,0,0
20-07-2024 12:50:19.272,0,0
20-07-2024 12:50:19.278,0,0
20-07-2024 12:50:19.282,0,0
20-07-2024 12:50:19.291,0,0
20-07-2024 12:50:19.295,0,0
20-07-2024 12:50:19.300,0,0
20-07-2024 12:50:19.307,0,0
20-07-2024 12:50:19.312,0,0
20-07-2024 12:50:19.318,0,0
20-07-2024 12:50:19.324,0,0
20-07-2024 12:50:19.330,0,0
20-07-2024 12:50:19.338,0,0
20-07-2024 12:50:19.349,0,0
20-07-2024 12:50:19.354,0,0
20-07-2024 12:50:19.357,0,0
20-07-2024 12:50:19.361,0,0
20-07-2024 12:50:19.367,0,0
20-07-2024 12:50:19.371,0,0
20-07-2024 12:50:19.374,0,0
20-07-2024 12:50:19.379,0,0
20-07-2024 12:50:19.385,0,0
20-07-2024 12:50:19.389,0,0
20-07-2024 12:50:19.392,0,0
20-07-2024 12:50:19.394,0,0
20-07-2024 12:50:19.397,0,0
20-07-2024 12:50:19.399,0,0
20-07-2024 12:50:19.400,0,0
20-07-2024 12:50:19.402,0,0
20-07-2024 12:50:19.405,0,0
20-07-2024 12:50:19.408,0,0
20-07-2024 12:50:19.410,0,0
20-07-2024 12:50:19.412,0,0
20-07-2024 12:50:19.414,0,0
