Time,PlayerX,PlayerY,HazardX,HazardY,GameState
2024-07-10 12:11:35.817,0,0,0,0,0
2024-07-10 12:11:35.823,0,-2.184,0,0,0
2024-07-10 12:11:35.831,0,-2.184,0,0,0
2024-07-10 12:11:35.832,0,-2.184,0,0,0
2024-07-10 12:11:35.833,0,-2.184,0,0,0
2024-07-10 12:11:35.834,0,-2.184,0,0,0
2024-07-10 12:11:35.836,0,-2.184,0,0,0
2024-07-10 12:11:35.840,0,-2.184,0,0,3
2024-07-10 12:11:35.841,0,-2.184,0,0,1
2024-07-10 12:11:35.901,0,0,0,-0.75,3
2024-07-10 12:11:35.904,0,0,0,-0.75,1
2024-07-10 12:11:35.922,0,-2.184,0,-0.75,0
2024-07-10 12:11:35.925,0,-2.184,0,-0.75,3
2024-07-10 12:11:35.926,0,-2.184,0,-0.75,1
2024-07-10 12:11:35.942,0,0,0,-0.35,3
2024-07-10 12:11:35.945,0,0,0,-0.35,1
2024-07-10 12:11:35.960,0,-2.184,0,-0.35,0
2024-07-10 12:11:35.963,0,-2.184,0,-0.35,3
2024-07-10 12:11:35.965,0,-2.184,0,-0.35,1
2024-07-10 12:11:35.976,0,0,0,0.04999995,3
2024-07-10 12:11:35.978,0,0,0,0.04999995,1
2024-07-10 12:11:35.989,0,0,0,0.04999995,3
2024-07-10 12:11:35.990,0,0,0,0.04999995,1
2024-07-10 12:11:36.002,0,-2.184,0,0.04999995,0
2024-07-10 12:11:36.005,0,-2.184,0,0.04999995,3
2024-07-10 12:11:36.006,0,-2.184,0,0.04999995,1
2024-07-10 12:11:36.017,0,0,0,0.4499999,3
2024-07-10 12:11:36.018,0,0,0,0.4499999,1
2024-07-10 12:11:36.029,0,0,0,0.4499999,3
2024-07-10 12:11:36.030,0,0,0,0.4499999,1
2024-07-10 12:11:36.040,0,-2.184,0,0.4499999,0
2024-07-10 12:11:36.042,0,-2.184,0,0.4499999,3
2024-07-10 12:11:36.043,0,-2.184,0,0.4499999,1
2024-07-10 12:11:36.055,0,0,0,0.8499999,3
2024-07-10 12:11:36.057,0,0,0,0.8499999,1
2024-07-10 12:11:36.067,0,0,0,0.8499999,3
2024-07-10 12:11:36.069,0,0,0,0.8499999,1
2024-07-10 12:11:36.079,0,-2.184,0,0.8499999,0
2024-07-10 12:11:36.082,0,-2.184,0,0.8499999,3
2024-07-10 12:11:36.084,0,-2.184,0,0.8499999,1
2024-07-10 12:11:36.094,0,0,0,1.25,3
2024-07-10 12:11:36.095,0,0,0,1.25,1
2024-07-10 12:11:36.107,0,0,0,1.25,3
2024-07-10 12:11:36.108,0,0,0,1.25,1
2024-07-10 12:11:36.119,0,-2.184,0,1.25,0
2024-07-10 12:11:36.122,0,-2.184,0,1.25,3
2024-07-10 12:11:36.123,0,-2.184,0,1.25,1
2024-07-10 12:11:36.135,0,0,0,1.65,3
2024-07-10 12:11:36.137,0,0,0,1.65,1
2024-07-10 12:11:36.147,0,0,0,1.65,3
2024-07-10 12:11:36.148,0,0,0,1.65,1
2024-07-10 12:11:36.159,0,-2.184,0,1.65,0
2024-07-10 12:11:36.161,0,-2.184,0,1.65,3
2024-07-10 12:11:36.162,0,-2.184,0,1.65,1
2024-07-10 12:11:36.174,0,0,0,2.05,3
2024-07-10 12:11:36.175,0,0,0,2.05,1
2024-07-10 12:11:36.186,0,0,0,2.05,3
2024-07-10 12:11:36.187,0,0,0,2.05,1
2024-07-10 12:11:36.198,0,-2.184,0,2.05,0
2024-07-10 12:11:36.199,0,-2.184,0,2.05,3
2024-07-10 12:11:36.201,0,-2.184,0,2.05,1
2024-07-10 12:11:36.211,0,0,0,2.45,3
