Time,Encoder1,Encoder2
08-07-2024 10:20:46.572,0,0
08-07-2024 10:20:46.610,0,0
08-07-2024 10:20:46.636,0,0
08-07-2024 10:20:46.654,0,0
08-07-2024 10:20:46.662,0,0
08-07-2024 10:20:46.669,0,0
08-07-2024 10:20:46.678,0,0
08-07-2024 10:20:46.686,0,0
08-07-2024 10:20:46.695,0,0
08-07-2024 10:20:46.703,0,0
08-07-2024 10:20:46.712,0,0
08-07-2024 10:20:46.719,0,0
08-07-2024 10:20:46.727,0,0
08-07-2024 10:20:46.735,0,0
08-07-2024 10:20:46.747,0,0
08-07-2024 10:20:46.752,0,0
08-07-2024 10:20:46.762,0,0
08-07-2024 10:20:46.769,0,0
08-07-2024 10:20:46.777,0,0
08-07-2024 10:20:46.786,0,0
08-07-2024 10:20:46.799,0,0
08-07-2024 10:20:46.803,0,0
08-07-2024 10:20:46.810,0,0
08-07-2024 10:20:46.829,0,0
08-07-2024 10:20:46.836,0,0
08-07-2024 10:20:46.845,0,0
08-07-2024 10:20:46.853,0,0
08-07-2024 10:20:46.862,0,0
08-07-2024 10:20:46.869,0,0
08-07-2024 10:20:46.878,0,0
08-07-2024 10:20:46.885,0,0
08-07-2024 10:20:46.893,0,0
08-07-2024 10:20:46.905,0,0
08-07-2024 10:20:46.911,0,0
08-07-2024 10:20:46.920,0,0
08-07-2024 10:20:46.928,0,0
08-07-2024 10:20:46.936,0,0
08-07-2024 10:20:46.946,0,0
08-07-2024 10:20:46.952,0,0
08-07-2024 10:20:46.973,0,0
08-07-2024 10:20:46.976,0,0
08-07-2024 10:20:46.980,0,0
08-07-2024 10:20:46.987,0,0
08-07-2024 10:20:46.995,0,0
08-07-2024 10:20:47.005,0,0
08-07-2024 10:20:47.013,0,0
08-07-2024 10:20:47.030,0,0
08-07-2024 10:20:47.040,0,0
08-07-2024 10:20:47.045,0,0
08-07-2024 10:20:47.054,0,0
08-07-2024 10:20:47.063,0,0
08-07-2024 10:20:47.071,0,0
08-07-2024 10:20:47.079,0,0
08-07-2024 10:20:47.088,0,0
08-07-2024 10:20:47.095,0,0
08-07-2024 10:20:47.105,0,0
08-07-2024 10:20:47.113,0,0
08-07-2024 10:20:47.122,0,0
08-07-2024 10:20:47.129,0,0
08-07-2024 10:20:47.138,0,0
08-07-2024 10:20:47.146,0,0
08-07-2024 10:20:47.155,0,0
08-07-2024 10:20:47.166,0,0
08-07-2024 10:20:47.172,0,0
08-07-2024 10:20:47.180,0,0
08-07-2024 10:20:47.189,0,0
08-07-2024 10:20:47.197,0,0
08-07-2024 10:20:47.206,0,0
08-07-2024 10:20:47.214,0,0
08-07-2024 10:20:47.231,0,0
08-07-2024 10:20:47.239,0,0
08-07-2024 10:20:47.246,0,0
08-07-2024 10:20:47.255,0,0
08-07-2024 10:20:47.264,0,0
08-07-2024 10:20:47.272,0,0
08-07-2024 10:20:47.281,0,0
08-07-2024 10:20:47.287,0,0
08-07-2024 10:20:47.297,0,0
08-07-2024 10:20:47.307,0,0
08-07-2024 10:20:47.313,0,0
08-07-2024 10:20:47.324,0,0
08-07-2024 10:20:47.329,0,0
08-07-2024 10:20:47.339,0,0
08-07-2024 10:20:47.345,0,0
08-07-2024 10:20:47.355,0,0
08-07-2024 10:20:47.364,0,0
08-07-2024 10:20:47.373,0,0
08-07-2024 10:20:47.382,0,0
08-07-2024 10:20:47.389,0,0
08-07-2024 10:20:47.399,0,0
08-07-2024 10:20:47.406,0,0
08-07-2024 10:20:47.414,0,0
08-07-2024 10:20:47.431,0,0
08-07-2024 10:20:47.440,0,0
08-07-2024 10:20:47.447,0,0
08-07-2024 10:20:47.455,0,0
08-07-2024 10:20:47.464,0,0
08-07-2024 10:20:47.472,0,0
08-07-2024 10:20:47.482,0,0
08-07-2024 10:20:47.489,0,0
08-07-2024 10:20:47.497,0,0
