Time,Encoder1,Encoder2
08-07-2024 10:19:58.532,0,0
08-07-2024 10:19:58.572,0,0
08-07-2024 10:19:58.599,0,0
08-07-2024 10:19:58.615,0,0
08-07-2024 10:19:58.621,0,0
08-07-2024 10:19:58.632,0,0
08-07-2024 10:19:58.639,0,0
08-07-2024 10:19:58.648,0,0
08-07-2024 10:19:58.655,0,0
08-07-2024 10:19:58.663,0,0
08-07-2024 10:19:58.672,0,0
08-07-2024 10:19:58.680,0,0
08-07-2024 10:19:58.689,0,0
08-07-2024 10:19:58.698,0,0
08-07-2024 10:19:58.707,0,0
08-07-2024 10:19:58.714,0,0
08-07-2024 10:19:58.724,0,0
08-07-2024 10:19:58.731,0,0
08-07-2024 10:19:58.740,0,0
08-07-2024 10:19:58.749,0,0
08-07-2024 10:19:58.756,0,0
08-07-2024 10:19:58.766,0,0
08-07-2024 10:19:58.773,0,0
08-07-2024 10:19:58.789,0,0
08-07-2024 10:19:58.797,0,0
08-07-2024 10:19:58.806,0,0
08-07-2024 10:19:58.814,0,0
08-07-2024 10:19:58.823,0,0
08-07-2024 10:19:58.830,0,0
08-07-2024 10:19:58.839,0,0
08-07-2024 10:19:58.848,0,0
08-07-2024 10:19:58.855,0,0
08-07-2024 10:19:58.865,0,0
08-07-2024 10:19:58.873,0,0
08-07-2024 10:19:58.881,0,0
08-07-2024 10:19:58.889,0,0
08-07-2024 10:19:58.897,0,0
08-07-2024 10:19:58.908,0,0
08-07-2024 10:19:58.915,0,0
08-07-2024 10:19:58.923,0,0
08-07-2024 10:19:58.932,0,0
08-07-2024 10:19:58.940,0,0
08-07-2024 10:19:58.949,0,0
08-07-2024 10:19:58.956,0,0
08-07-2024 10:19:58.966,0,0
08-07-2024 10:19:58.972,0,0
08-07-2024 10:19:58.980,0,0
08-07-2024 10:19:58.998,0,0
08-07-2024 10:19:59.007,0,0
08-07-2024 10:19:59.014,0,0
08-07-2024 10:19:59.025,0,0
08-07-2024 10:19:59.031,0,0
08-07-2024 10:19:59.044,0,0
08-07-2024 10:19:59.048,0,0
08-07-2024 10:19:59.056,0,0
08-07-2024 10:19:59.065,0,0
08-07-2024 10:19:59.073,0,0
08-07-2024 10:19:59.081,0,0
08-07-2024 10:19:59.089,0,0
08-07-2024 10:19:59.097,0,0
08-07-2024 10:19:59.106,0,0
08-07-2024 10:19:59.114,0,0
08-07-2024 10:19:59.123,0,0
08-07-2024 10:19:59.131,0,0
08-07-2024 10:19:59.139,0,0
08-07-2024 10:19:59.148,0,0
08-07-2024 10:19:59.156,0,0
08-07-2024 10:19:59.164,0,0
08-07-2024 10:19:59.173,0,0
08-07-2024 10:19:59.182,0,0
08-07-2024 10:19:59.197,0,0
08-07-2024 10:19:59.206,0,0
08-07-2024 10:19:59.214,0,0
08-07-2024 10:19:59.224,0,0
08-07-2024 10:19:59.231,0,0
08-07-2024 10:19:59.239,0,0
08-07-2024 10:19:59.249,0,0
08-07-2024 10:19:59.257,0,0
08-07-2024 10:19:59.267,0,0
08-07-2024 10:19:59.275,0,0
08-07-2024 10:19:59.283,0,0
08-07-2024 10:19:59.289,0,0
08-07-2024 10:19:59.297,0,0
08-07-2024 10:19:59.308,0,0
08-07-2024 10:19:59.315,0,0
08-07-2024 10:19:59.323,0,0
08-07-2024 10:19:59.332,0,0
08-07-2024 10:19:59.339,0,0
08-07-2024 10:19:59.348,0,0
08-07-2024 10:19:59.357,0,0
08-07-2024 10:19:59.365,0,0
08-07-2024 10:19:59.374,0,0
08-07-2024 10:19:59.382,0,0
08-07-2024 10:19:59.390,0,0
08-07-2024 10:19:59.407,0,0
08-07-2024 10:19:59.415,0,0
08-07-2024 10:19:59.424,0,0
08-07-2024 10:19:59.431,0,0
08-07-2024 10:19:59.441,0,0
08-07-2024 10:19:59.449,0,0
08-07-2024 10:19:59.456,0,0
08-07-2024 10:19:59.466,0,0
08-07-2024 10:19:59.474,0,0
08-07-2024 10:19:59.481,0,0
08-07-2024 10:19:59.491,0,0
08-07-2024 10:19:59.498,0,0
08-07-2024 10:19:59.508,0,0
08-07-2024 10:19:59.515,0,0
08-07-2024 10:19:59.525,0,0
08-07-2024 10:19:59.532,0,0
08-07-2024 10:19:59.540,0,0
08-07-2024 10:19:59.549,0,0
08-07-2024 10:19:59.556,0,0
08-07-2024 10:19:59.567,0,0
08-07-2024 10:19:59.574,0,0
08-07-2024 10:19:59.583,0,0
08-07-2024 10:19:59.590,0,0
08-07-2024 10:19:59.608,0,0
08-07-2024 10:19:59.614,0,0
08-07-2024 10:19:59.626,0,0
08-07-2024 10:19:59.633,0,0
08-07-2024 10:19:59.640,0,0
08-07-2024 10:19:59.649,0,0
08-07-2024 10:19:59.655,0,0
08-07-2024 10:19:59.666,0,0
08-07-2024 10:19:59.673,0,0
08-07-2024 10:19:59.682,0,0
08-07-2024 10:19:59.692,0,0
08-07-2024 10:19:59.699,0,0
08-07-2024 10:19:59.708,0,0
08-07-2024 10:19:59.715,0,0
08-07-2024 10:19:59.726,0,0
08-07-2024 10:19:59.731,0,0
08-07-2024 10:19:59.740,0,0
08-07-2024 10:19:59.749,0,0
08-07-2024 10:19:59.756,0,0
08-07-2024 10:19:59.769,0,0
08-07-2024 10:19:59.774,0,0
08-07-2024 10:19:59.782,0,0
08-07-2024 10:19:59.792,0,0
08-07-2024 10:19:59.809,0,0
08-07-2024 10:19:59.815,0,0
08-07-2024 10:19:59.824,0,0
08-07-2024 10:19:59.832,0,0
08-07-2024 10:19:59.840,0,0
08-07-2024 10:19:59.850,0,0
08-07-2024 10:19:59.856,0,0
08-07-2024 10:19:59.865,0,0
08-07-2024 10:19:59.873,0,0
08-07-2024 10:19:59.882,0,0
08-07-2024 10:19:59.890,0,0
08-07-2024 10:19:59.899,0,0
08-07-2024 10:19:59.909,0,0
08-07-2024 10:19:59.915,0,0
08-07-2024 10:19:59.926,0,0
08-07-2024 10:19:59.932,0,0
08-07-2024 10:19:59.941,0,0
08-07-2024 10:19:59.950,0,0
08-07-2024 10:19:59.957,0,0
08-07-2024 10:19:59.965,0,0
08-07-2024 10:19:59.975,0,0
08-07-2024 10:19:59.984,0,0
08-07-2024 10:19:59.991,0,0
08-07-2024 10:19:59.998,0,0
08-07-2024 10:20:00.017,0,0
08-07-2024 10:20:00.024,0,0
08-07-2024 10:20:00.033,0,0
08-07-2024 10:20:00.041,0,0
08-07-2024 10:20:00.049,0,0
08-07-2024 10:20:00.064,0,0
08-07-2024 10:20:00.068,0,0
08-07-2024 10:20:00.075,0,0
08-07-2024 10:20:00.086,0,0
08-07-2024 10:20:00.092,0,0
08-07-2024 10:20:00.102,0,0
08-07-2024 10:20:00.110,0,0
08-07-2024 10:20:00.119,0,0
08-07-2024 10:20:00.127,0,0
08-07-2024 10:20:00.134,0,0
08-07-2024 10:20:00.144,0,0
08-07-2024 10:20:00.152,0,0
08-07-2024 10:20:00.157,0,0
08-07-2024 10:20:00.168,0,0
08-07-2024 10:20:00.174,0,0
08-07-2024 10:20:00.185,0,0
08-07-2024 10:20:00.192,0,0
08-07-2024 10:20:00.199,0,0
08-07-2024 10:20:00.218,0,0
08-07-2024 10:20:00.227,0,0
08-07-2024 10:20:00.234,0,0
08-07-2024 10:20:00.243,0,0
08-07-2024 10:20:00.250,0,0
08-07-2024 10:20:00.259,0,0
08-07-2024 10:20:00.267,0,0
08-07-2024 10:20:00.275,0,0
08-07-2024 10:20:00.286,0,0
08-07-2024 10:20:00.293,0,0
08-07-2024 10:20:00.301,0,0
08-07-2024 10:20:00.310,0,0
08-07-2024 10:20:00.318,0,0
08-07-2024 10:20:00.327,0,0
08-07-2024 10:20:00.334,0,0
08-07-2024 10:20:00.345,0,0
08-07-2024 10:20:00.351,0,0
08-07-2024 10:20:00.359,0,0
08-07-2024 10:20:00.369,0,0
08-07-2024 10:20:00.375,0,0
08-07-2024 10:20:00.385,0,0
08-07-2024 10:20:00.392,0,0
08-07-2024 10:20:00.401,0,0
08-07-2024 10:20:00.418,0,0
08-07-2024 10:20:00.426,0,0
08-07-2024 10:20:00.433,0,0
08-07-2024 10:20:00.442,0,0
08-07-2024 10:20:00.452,0,0
08-07-2024 10:20:00.458,0,0
08-07-2024 10:20:00.468,0,0
08-07-2024 10:20:00.476,0,0
08-07-2024 10:20:00.485,0,0
08-07-2024 10:20:00.492,0,0
08-07-2024 10:20:00.500,0,0
08-07-2024 10:20:00.509,0,0
08-07-2024 10:20:00.518,0,0
08-07-2024 10:20:00.525,0,0
08-07-2024 10:20:00.533,0,0
08-07-2024 10:20:00.542,0,0
08-07-2024 10:20:00.552,0,0
08-07-2024 10:20:00.558,0,0
08-07-2024 10:20:00.568,0,0
08-07-2024 10:20:00.577,0,0
08-07-2024 10:20:00.586,0,0
08-07-2024 10:20:00.592,0,0
08-07-2024 10:20:00.601,0,0
08-07-2024 10:20:00.610,0,0
08-07-2024 10:20:00.627,0,0
08-07-2024 10:20:00.634,0,0
08-07-2024 10:20:00.644,0,0
08-07-2024 10:20:00.650,0,0
08-07-2024 10:20:00.659,0,0
08-07-2024 10:20:00.669,0,0
08-07-2024 10:20:00.675,0,0
08-07-2024 10:20:00.685,0,0
08-07-2024 10:20:00.692,0,0
08-07-2024 10:20:00.702,0,0
08-07-2024 10:20:00.710,0,0
08-07-2024 10:20:00.717,0,0
08-07-2024 10:20:00.727,0,0
08-07-2024 10:20:00.735,0,0
08-07-2024 10:20:00.742,0,0
08-07-2024 10:20:00.752,0,0
08-07-2024 10:20:00.759,0,0
08-07-2024 10:20:00.770,0,0
08-07-2024 10:20:00.776,0,0
08-07-2024 10:20:00.785,0,0
08-07-2024 10:20:00.793,0,0
08-07-2024 10:20:00.801,0,0
08-07-2024 10:20:00.810,0,0
08-07-2024 10:20:00.827,0,0
08-07-2024 10:20:00.834,0,0
08-07-2024 10:20:00.842,0,0
08-07-2024 10:20:00.850,0,0
08-07-2024 10:20:00.857,0,0
08-07-2024 10:20:00.867,0,0
08-07-2024 10:20:00.875,0,0
08-07-2024 10:20:00.884,0,0
08-07-2024 10:20:00.892,0,0
08-07-2024 10:20:00.900,0,0
08-07-2024 10:20:00.909,0,0
08-07-2024 10:20:00.917,0,0
08-07-2024 10:20:00.926,0,0
08-07-2024 10:20:00.935,0,0
08-07-2024 10:20:00.942,0,0
08-07-2024 10:20:00.952,0,0
08-07-2024 10:20:00.958,0,0
08-07-2024 10:20:00.968,0,0
08-07-2024 10:20:00.975,0,0
08-07-2024 10:20:00.985,0,0
08-07-2024 10:20:00.992,0,0
08-07-2024 10:20:01.002,0,0
08-07-2024 10:20:01.009,0,0
08-07-2024 10:20:01.017,0,0
08-07-2024 10:20:01.036,0,0
08-07-2024 10:20:01.042,0,0
08-07-2024 10:20:01.051,0,0
08-07-2024 10:20:01.058,0,0
08-07-2024 10:20:01.068,0,0
08-07-2024 10:20:01.075,0,0
08-07-2024 10:20:01.084,0,0
08-07-2024 10:20:01.092,0,0
08-07-2024 10:20:01.100,0,0
08-07-2024 10:20:01.110,0,0
08-07-2024 10:20:01.116,0,0
08-07-2024 10:20:01.127,0,0
08-07-2024 10:20:01.134,0,0
08-07-2024 10:20:01.142,0,0
08-07-2024 10:20:01.152,0,0
08-07-2024 10:20:01.158,0,0
08-07-2024 10:20:01.168,0,0
08-07-2024 10:20:01.176,0,0
08-07-2024 10:20:01.185,0,0
08-07-2024 10:20:01.192,0,0
