CurrentDateTime,PlayerX,PlayerY,ColumnX,ColumnY,HitData
20-07-2024 12:52:25, -9.2048, -2.394076, -6.7, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.411351, -6.74, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.411351, -6.78, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.411351, -6.82, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.411351, -6.86, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.411351, -6.9, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.411351, -6.94, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.411351, -6.98, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.406775, -7.02, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.406775, -7.059999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.411351, -7.099999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.139999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.179999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.219999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.259999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.299999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.339999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.379999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.419999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.459999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.499999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.539999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.579999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.619999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.659999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.699999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.739999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.779999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.819999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.859999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.394076, -7.899999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.39865, -7.939999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.381371, -7.979999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.381371, -8.019999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.385931, -8.059999, -0.93, 0
20-07-2024 12:52:25, -9.2048, -2.368657, -8.099998, -0.93, 0
20-07-2024 12:52:26, -9.2048, -2.338653, -8.139998, -0.93, 0
20-07-2024 12:52:26, -9.2048, -2.308625, -8.179998, -0.93, 0
20-07-2024 12:52:26, -9.2048, -2.265843, -8.219998, -0.93, 0
20-07-2024 12:52:26, -9.2048, -2.210253, -8.259998, -0.93, 0
20-07-2024 12:52:26, -9.2048, -2.137259, -8.299998, -0.93, 0
20-07-2024 12:52:26, -9.2048, -2.038516, -8.339998, -0.93, 0
